# Temp u g r i z U B V R I NUV FUV M2 W1 W2
7.160000000000000000e+05 -1.160989999999999966e+01 -1.218520000000000003e+01 -1.279439999999999955e+01 -1.321429999999999971e+01 -1.359539999999999971e+01 -1.084099999999999930e+01 -1.213770000000000060e+01 -1.251880000000000059e+01 -1.291760000000000019e+01 -1.267420000000000080e+01 -1.062369999999999948e+01 -9.812950000000000728e+00 -1.060979999999999990e+01 -1.082520000000000060e+01 -1.033019999999999960e+01
7.170000000000000000e+05 -1.161439999999999984e+01 -1.218970000000000020e+01 -1.279889999999999972e+01 -1.321879999999999988e+01 -1.359989999999999988e+01 -1.084549999999999947e+01 -1.214220000000000077e+01 -1.252330000000000076e+01 -1.292210000000000036e+01 -1.267880000000000074e+01 -1.062819999999999965e+01 -9.817399999999999238e+00 -1.061430000000000007e+01 -1.082970000000000077e+01 -1.033460000000000001e+01
7.180000000000000000e+05 -1.161890000000000001e+01 -1.219420000000000037e+01 -1.280339999999999989e+01 -1.322330000000000005e+01 -1.360440000000000005e+01 -1.084999999999999964e+01 -1.214669999999999916e+01 -1.252779999999999916e+01 -1.292660000000000053e+01 -1.268329999999999913e+01 -1.063269999999999982e+01 -9.821830000000000283e+00 -1.061880000000000024e+01 -1.083419999999999916e+01 -1.033910000000000018e+01
7.190000000000000000e+05 -1.162340000000000018e+01 -1.219870000000000054e+01 -1.280799999999999983e+01 -1.322780000000000022e+01 -1.360890000000000022e+01 -1.085440000000000005e+01 -1.215119999999999933e+01 -1.253229999999999933e+01 -1.293120000000000047e+01 -1.268779999999999930e+01 -1.063710000000000022e+01 -9.826259999999999550e+00 -1.062320000000000064e+01 -1.083869999999999933e+01 -1.034350000000000058e+01
7.200000000000000000e+05 -1.162790000000000035e+01 -1.220320000000000071e+01 -1.281250000000000000e+01 -1.323230000000000040e+01 -1.361340000000000039e+01 -1.085890000000000022e+01 -1.215569999999999951e+01 -1.253679999999999950e+01 -1.293570000000000064e+01 -1.269229999999999947e+01 -1.064160000000000039e+01 -9.830690000000000595e+00 -1.062770000000000081e+01 -1.084309999999999974e+01 -1.034800000000000075e+01
7.210000000000000000e+05 -1.163230000000000075e+01 -1.220770000000000088e+01 -1.281700000000000017e+01 -1.323680000000000057e+01 -1.361790000000000056e+01 -1.086340000000000039e+01 -1.216019999999999968e+01 -1.254129999999999967e+01 -1.294020000000000081e+01 -1.269679999999999964e+01 -1.064600000000000080e+01 -9.835110000000000241e+00 -1.063219999999999921e+01 -1.084759999999999991e+01 -1.035239999999999938e+01
7.220000000000000000e+05 -1.163679999999999914e+01 -1.221219999999999928e+01 -1.282140000000000057e+01 -1.324130000000000074e+01 -1.362240000000000073e+01 -1.086790000000000056e+01 -1.216469999999999985e+01 -1.254579999999999984e+01 -1.294469999999999921e+01 -1.270129999999999981e+01 -1.065049999999999919e+01 -9.839520000000000266e+00 -1.063659999999999961e+01 -1.085200000000000031e+01 -1.035689999999999955e+01
7.230000000000000000e+05 -1.164129999999999932e+01 -1.221659999999999968e+01 -1.282590000000000074e+01 -1.324579999999999913e+01 -1.362689999999999912e+01 -1.087229999999999919e+01 -1.216910000000000025e+01 -1.255030000000000001e+01 -1.294919999999999938e+01 -1.270579999999999998e+01 -1.065489999999999959e+01 -9.843920000000000670e+00 -1.064100000000000001e+01 -1.085650000000000048e+01 -1.036129999999999995e+01
7.240000000000000000e+05 -1.164569999999999972e+01 -1.222109999999999985e+01 -1.283039999999999914e+01 -1.325029999999999930e+01 -1.363139999999999930e+01 -1.087679999999999936e+01 -1.217360000000000042e+01 -1.255480000000000018e+01 -1.295359999999999978e+01 -1.271020000000000039e+01 -1.065930000000000000e+01 -9.848330000000000695e+00 -1.064550000000000018e+01 -1.086090000000000089e+01 -1.036570000000000036e+01
7.250000000000000000e+05 -1.165019999999999989e+01 -1.222560000000000002e+01 -1.283489999999999931e+01 -1.325479999999999947e+01 -1.363589999999999947e+01 -1.088129999999999953e+01 -1.217810000000000059e+01 -1.255920000000000059e+01 -1.295809999999999995e+01 -1.271470000000000056e+01 -1.066380000000000017e+01 -9.852719999999999700e+00 -1.064990000000000059e+01 -1.086529999999999951e+01 -1.037010000000000076e+01
7.260000000000000000e+05 -1.165460000000000029e+01 -1.223000000000000043e+01 -1.283929999999999971e+01 -1.325919999999999987e+01 -1.364039999999999964e+01 -1.088569999999999993e+01 -1.218249999999999922e+01 -1.256370000000000076e+01 -1.296260000000000012e+01 -1.271920000000000073e+01 -1.066820000000000057e+01 -9.857110000000000483e+00 -1.065429999999999922e+01 -1.086979999999999968e+01 -1.037449999999999939e+01
7.270000000000000000e+05 -1.165910000000000046e+01 -1.223450000000000060e+01 -1.284379999999999988e+01 -1.326370000000000005e+01 -1.364480000000000004e+01 -1.089010000000000034e+01 -1.218699999999999939e+01 -1.256819999999999915e+01 -1.296710000000000029e+01 -1.272359999999999935e+01 -1.067259999999999920e+01 -9.861489999999999867e+00 -1.065869999999999962e+01 -1.087420000000000009e+01 -1.037889999999999979e+01
7.280000000000000000e+05 -1.166350000000000087e+01 -1.223889999999999922e+01 -1.284820000000000029e+01 -1.326820000000000022e+01 -1.364930000000000021e+01 -1.089460000000000051e+01 -1.219139999999999979e+01 -1.257259999999999955e+01 -1.297150000000000070e+01 -1.272809999999999953e+01 -1.067699999999999960e+01 -9.865869999999999251e+00 -1.066310000000000002e+01 -1.087860000000000049e+01 -1.038330000000000020e+01
7.290000000000000000e+05 -1.166789999999999949e+01 -1.224339999999999939e+01 -1.285270000000000046e+01 -1.327260000000000062e+01 -1.365370000000000061e+01 -1.089899999999999913e+01 -1.219580000000000020e+01 -1.257709999999999972e+01 -1.297600000000000087e+01 -1.273249999999999993e+01 -1.068140000000000001e+01 -9.870240000000000791e+00 -1.066750000000000043e+01 -1.088299999999999912e+01 -1.038770000000000060e+01
7.300000000000000000e+05 -1.167239999999999966e+01 -1.224779999999999980e+01 -1.285710000000000086e+01 -1.327710000000000079e+01 -1.365820000000000078e+01 -1.090339999999999954e+01 -1.220030000000000037e+01 -1.258150000000000013e+01 -1.298039999999999949e+01 -1.273700000000000010e+01 -1.068580000000000041e+01 -9.874599999999999156e+00 -1.067190000000000083e+01 -1.088739999999999952e+01 -1.039209999999999923e+01
7.310000000000000000e+05 -1.167680000000000007e+01 -1.225220000000000020e+01 -1.286159999999999926e+01 -1.328149999999999942e+01 -1.366259999999999941e+01 -1.090789999999999971e+01 -1.220470000000000077e+01 -1.258590000000000053e+01 -1.298489999999999966e+01 -1.274140000000000050e+01 -1.069020000000000081e+01 -9.878959999999999297e+00 -1.067629999999999946e+01 -1.089179999999999993e+01 -1.039649999999999963e+01
7.320000000000000000e+05 -1.168120000000000047e+01 -1.225660000000000061e+01 -1.286599999999999966e+01 -1.328589999999999982e+01 -1.366709999999999958e+01 -1.091230000000000011e+01 -1.220909999999999940e+01 -1.259040000000000070e+01 -1.298930000000000007e+01 -1.274579999999999913e+01 -1.069459999999999944e+01 -9.883319999999999439e+00 -1.068069999999999986e+01 -1.089620000000000033e+01 -1.040090000000000003e+01
7.330000000000000000e+05 -1.168560000000000088e+01 -1.226110000000000078e+01 -1.287040000000000006e+01 -1.329039999999999999e+01 -1.367149999999999999e+01 -1.091670000000000051e+01 -1.221349999999999980e+01 -1.259479999999999933e+01 -1.299370000000000047e+01 -1.275029999999999930e+01 -1.069899999999999984e+01 -9.887660000000000338e+00 -1.068510000000000026e+01 -1.090060000000000073e+01 -1.040520000000000067e+01
7.340000000000000000e+05 -1.168999999999999950e+01 -1.226549999999999940e+01 -1.287480000000000047e+01 -1.329480000000000040e+01 -1.367590000000000039e+01 -1.092109999999999914e+01 -1.221790000000000020e+01 -1.259919999999999973e+01 -1.299810000000000088e+01 -1.275469999999999970e+01 -1.070330000000000048e+01 -9.892010000000000858e+00 -1.068950000000000067e+01 -1.090489999999999959e+01 -1.040959999999999930e+01
7.350000000000000000e+05 -1.169439999999999991e+01 -1.226989999999999981e+01 -1.287920000000000087e+01 -1.329920000000000080e+01 -1.368030000000000079e+01 -1.092549999999999955e+01 -1.222230000000000061e+01 -1.260360000000000014e+01 -1.300259999999999927e+01 -1.275910000000000011e+01 -1.070770000000000088e+01 -9.896340000000000359e+00 -1.069379999999999953e+01 -1.090930000000000000e+01 -1.041399999999999970e+01
7.360000000000000000e+05 -1.169880000000000031e+01 -1.227430000000000021e+01 -1.288369999999999926e+01 -1.330359999999999943e+01 -1.368479999999999919e+01 -1.092980000000000018e+01 -1.222669999999999924e+01 -1.260800000000000054e+01 -1.300699999999999967e+01 -1.276350000000000051e+01 -1.071209999999999951e+01 -9.900669999999999860e+00 -1.069819999999999993e+01 -1.091370000000000040e+01 -1.041830000000000034e+01
7.370000000000000000e+05 -1.170320000000000071e+01 -1.227870000000000061e+01 -1.288809999999999967e+01 -1.330799999999999983e+01 -1.368919999999999959e+01 -1.093420000000000059e+01 -1.223109999999999964e+01 -1.261239999999999917e+01 -1.301140000000000008e+01 -1.276789999999999914e+01 -1.071640000000000015e+01 -9.904999999999999361e+00 -1.070250000000000057e+01 -1.091799999999999926e+01 -1.042270000000000074e+01
7.380000000000000000e+05 -1.170749999999999957e+01 -1.228299999999999947e+01 -1.289240000000000030e+01 -1.331240000000000023e+01 -1.369359999999999999e+01 -1.093859999999999921e+01 -1.223550000000000004e+01 -1.261679999999999957e+01 -1.301580000000000048e+01 -1.277229999999999954e+01 -1.072080000000000055e+01 -9.909319999999999240e+00 -1.070689999999999920e+01 -1.092239999999999966e+01 -1.042699999999999960e+01
7.390000000000000000e+05 -1.171189999999999998e+01 -1.228739999999999988e+01 -1.289680000000000071e+01 -1.331680000000000064e+01 -1.369800000000000040e+01 -1.094299999999999962e+01 -1.223990000000000045e+01 -1.262119999999999997e+01 -1.302020000000000088e+01 -1.277669999999999995e+01 -1.072509999999999941e+01 -9.913629999999999498e+00 -1.071119999999999983e+01 -1.092670000000000030e+01 -1.043130000000000024e+01
7.400000000000000000e+05 -1.171630000000000038e+01 -1.229180000000000028e+01 -1.290119999999999933e+01 -1.332119999999999926e+01 -1.370229999999999926e+01 -1.094730000000000025e+01 -1.224419999999999931e+01 -1.262550000000000061e+01 -1.302449999999999974e+01 -1.278110000000000035e+01 -1.072949999999999982e+01 -9.917939999999999756e+00 -1.071560000000000024e+01 -1.093110000000000070e+01 -1.043570000000000064e+01
7.410000000000000000e+05 -1.172059999999999924e+01 -1.229620000000000068e+01 -1.290559999999999974e+01 -1.332559999999999967e+01 -1.370669999999999966e+01 -1.095170000000000066e+01 -1.224859999999999971e+01 -1.262989999999999924e+01 -1.302890000000000015e+01 -1.278539999999999921e+01 -1.073380000000000045e+01 -9.922240000000000393e+00 -1.071990000000000087e+01 -1.093539999999999957e+01 -1.043999999999999950e+01
7.420000000000000000e+05 -1.172499999999999964e+01 -1.230049999999999955e+01 -1.291000000000000014e+01 -1.332990000000000030e+01 -1.371110000000000007e+01 -1.095599999999999952e+01 -1.225300000000000011e+01 -1.263429999999999964e+01 -1.303330000000000055e+01 -1.278979999999999961e+01 -1.073809999999999931e+01 -9.926529999999999632e+00 -1.072419999999999973e+01 -1.093970000000000020e+01 -1.044430000000000014e+01
7.430000000000000000e+05 -1.172930000000000028e+01 -1.230489999999999995e+01 -1.291430000000000078e+01 -1.333430000000000071e+01 -1.371550000000000047e+01 -1.096039999999999992e+01 -1.225730000000000075e+01 -1.263860000000000028e+01 -1.303769999999999918e+01 -1.279420000000000002e+01 -1.074239999999999995e+01 -9.930820000000000647e+00 -1.072860000000000014e+01 -1.094410000000000061e+01 -1.044860000000000078e+01
7.440000000000000000e+05 -1.173370000000000068e+01 -1.230920000000000059e+01 -1.291869999999999941e+01 -1.333869999999999933e+01 -1.371979999999999933e+01 -1.096470000000000056e+01 -1.226169999999999938e+01 -1.264300000000000068e+01 -1.304199999999999982e+01 -1.279850000000000065e+01 -1.074680000000000035e+01 -9.935109999999999886e+00 -1.073290000000000077e+01 -1.094839999999999947e+01 -1.045289999999999964e+01
7.450000000000000000e+05 -1.173799999999999955e+01 -1.231359999999999921e+01 -1.292300000000000004e+01 -1.334299999999999997e+01 -1.372419999999999973e+01 -1.096909999999999918e+01 -1.226600000000000001e+01 -1.264729999999999954e+01 -1.304640000000000022e+01 -1.280289999999999928e+01 -1.075109999999999921e+01 -9.939389999999999503e+00 -1.073719999999999963e+01 -1.095270000000000010e+01 -1.045720000000000027e+01
7.460000000000000000e+05 -1.174230000000000018e+01 -1.231789999999999985e+01 -1.292740000000000045e+01 -1.334740000000000038e+01 -1.372850000000000037e+01 -1.097339999999999982e+01 -1.227030000000000065e+01 -1.265169999999999995e+01 -1.305070000000000086e+01 -1.280719999999999992e+01 -1.075539999999999985e+01 -9.943659999999999499e+00 -1.074150000000000027e+01 -1.095700000000000074e+01 -1.046149999999999913e+01
7.470000000000000000e+05 -1.174670000000000059e+01 -1.232220000000000049e+01 -1.293169999999999931e+01 -1.335169999999999924e+01 -1.373290000000000077e+01 -1.097770000000000046e+01 -1.227469999999999928e+01 -1.265600000000000058e+01 -1.305509999999999948e+01 -1.281160000000000032e+01 -1.075970000000000049e+01 -9.947929999999999495e+00 -1.074579999999999913e+01 -1.096129999999999960e+01 -1.046579999999999977e+01
7.480000000000000000e+05 -1.175099999999999945e+01 -1.232659999999999911e+01 -1.293609999999999971e+01 -1.335599999999999987e+01 -1.373719999999999963e+01 -1.098199999999999932e+01 -1.227899999999999991e+01 -1.266039999999999921e+01 -1.305940000000000012e+01 -1.281589999999999918e+01 -1.076399999999999935e+01 -9.952189999999999870e+00 -1.075009999999999977e+01 -1.096560000000000024e+01 -1.047010000000000041e+01
7.490000000000000000e+05 -1.175530000000000008e+01 -1.233089999999999975e+01 -1.294040000000000035e+01 -1.336040000000000028e+01 -1.374160000000000004e+01 -1.098639999999999972e+01 -1.228330000000000055e+01 -1.266469999999999985e+01 -1.306380000000000052e+01 -1.282019999999999982e+01 -1.076820000000000022e+01 -9.956450000000000244e+00 -1.075440000000000040e+01 -1.096990000000000087e+01 -1.047429999999999950e+01
7.500000000000000000e+05 -1.175960000000000072e+01 -1.233520000000000039e+01 -1.294469999999999921e+01 -1.336469999999999914e+01 -1.374590000000000067e+01 -1.099070000000000036e+01 -1.228759999999999941e+01 -1.266900000000000048e+01 -1.306809999999999938e+01 -1.282460000000000022e+01 -1.077250000000000085e+01 -9.960699999999999221e+00 -1.075859999999999950e+01 -1.097419999999999973e+01 -1.047860000000000014e+01
7.510000000000000000e+05 -1.176389999999999958e+01 -1.233949999999999925e+01 -1.294899999999999984e+01 -1.336899999999999977e+01 -1.375019999999999953e+01 -1.099499999999999922e+01 -1.229190000000000005e+01 -1.267329999999999934e+01 -1.307240000000000002e+01 -1.282890000000000086e+01 -1.077679999999999971e+01 -9.964940000000000353e+00 -1.076290000000000013e+01 -1.097850000000000037e+01 -1.048290000000000077e+01
7.520000000000000000e+05 -1.176820000000000022e+01 -1.234379999999999988e+01 -1.295330000000000048e+01 -1.337330000000000041e+01 -1.375450000000000017e+01 -1.099929999999999986e+01 -1.229620000000000068e+01 -1.267759999999999998e+01 -1.307670000000000066e+01 -1.283319999999999972e+01 -1.078110000000000035e+01 -9.969189999999999330e+00 -1.076720000000000077e+01 -1.098269999999999946e+01 -1.048709999999999987e+01
7.530000000000000000e+05 -1.177250000000000085e+01 -1.234810000000000052e+01 -1.295759999999999934e+01 -1.337770000000000081e+01 -1.375890000000000057e+01 -1.100350000000000072e+01 -1.230049999999999955e+01 -1.268190000000000062e+01 -1.308099999999999952e+01 -1.283750000000000036e+01 -1.078529999999999944e+01 -9.973420000000000840e+00 -1.077149999999999963e+01 -1.098700000000000010e+01 -1.049140000000000050e+01
7.540000000000000000e+05 -1.177679999999999971e+01 -1.235239999999999938e+01 -1.296189999999999998e+01 -1.338199999999999967e+01 -1.376319999999999943e+01 -1.100779999999999959e+01 -1.230480000000000018e+01 -1.268619999999999948e+01 -1.308530000000000015e+01 -1.284179999999999922e+01 -1.078960000000000008e+01 -9.977650000000000574e+00 -1.077570000000000050e+01 -1.099130000000000074e+01 -1.049559999999999960e+01
7.550000000000000000e+05 -1.178100000000000058e+01 -1.235670000000000002e+01 -1.296620000000000061e+01 -1.338630000000000031e+01 -1.376750000000000007e+01 -1.101210000000000022e+01 -1.230910000000000082e+01 -1.269050000000000011e+01 -1.308960000000000079e+01 -1.284609999999999985e+01 -1.079379999999999917e+01 -9.981870000000000687e+00 -1.077999999999999936e+01 -1.099549999999999983e+01 -1.049990000000000023e+01
7.560000000000000000e+05 -1.178529999999999944e+01 -1.236100000000000065e+01 -1.297049999999999947e+01 -1.339049999999999940e+01 -1.377180000000000071e+01 -1.101640000000000086e+01 -1.231339999999999968e+01 -1.269480000000000075e+01 -1.309389999999999965e+01 -1.285040000000000049e+01 -1.079809999999999981e+01 -9.986090000000000799e+00 -1.078420000000000023e+01 -1.099980000000000047e+01 -1.050409999999999933e+01
7.570000000000000000e+05 -1.178960000000000008e+01 -1.236519999999999975e+01 -1.297480000000000011e+01 -1.339480000000000004e+01 -1.377609999999999957e+01 -1.102059999999999995e+01 -1.231770000000000032e+01 -1.269909999999999961e+01 -1.309820000000000029e+01 -1.285469999999999935e+01 -1.080230000000000068e+01 -9.990299999999999514e+00 -1.078850000000000087e+01 -1.100399999999999956e+01 -1.050839999999999996e+01
7.580000000000000000e+05 -1.179379999999999917e+01 -1.236950000000000038e+01 -1.297910000000000075e+01 -1.339910000000000068e+01 -1.378030000000000044e+01 -1.102490000000000059e+01 -1.232189999999999941e+01 -1.270340000000000025e+01 -1.310249999999999915e+01 -1.285890000000000022e+01 -1.080659999999999954e+01 -9.994510000000000005e+00 -1.079269999999999996e+01 -1.100830000000000020e+01 -1.051260000000000083e+01
7.590000000000000000e+05 -1.179809999999999981e+01 -1.237379999999999924e+01 -1.298339999999999961e+01 -1.340339999999999954e+01 -1.378459999999999930e+01 -1.102919999999999945e+01 -1.232620000000000005e+01 -1.270759999999999934e+01 -1.310679999999999978e+01 -1.286320000000000086e+01 -1.081080000000000041e+01 -9.998710000000000875e+00 -1.079690000000000083e+01 -1.101249999999999929e+01 -1.051679999999999993e+01
7.600000000000000000e+05 -1.180230000000000068e+01 -1.237800000000000011e+01 -1.298760000000000048e+01 -1.340770000000000017e+01 -1.378889999999999993e+01 -1.103340000000000032e+01 -1.233050000000000068e+01 -1.271189999999999998e+01 -1.311110000000000042e+01 -1.286749999999999972e+01 -1.081499999999999950e+01 -1.000290000000000035e+01 -1.080119999999999969e+01 -1.101670000000000016e+01 -1.052100000000000080e+01
7.610000000000000000e+05 -1.180659999999999954e+01 -1.238230000000000075e+01 -1.299189999999999934e+01 -1.341189999999999927e+01 -1.379320000000000057e+01 -1.103769999999999918e+01 -1.233469999999999978e+01 -1.271610000000000085e+01 -1.311529999999999951e+01 -1.287170000000000059e+01 -1.081920000000000037e+01 -1.000709999999999944e+01 -1.080540000000000056e+01 -1.102100000000000080e+01 -1.052519999999999989e+01
7.620000000000000000e+05 -1.181080000000000041e+01 -1.238649999999999984e+01 -1.299610000000000021e+01 -1.341619999999999990e+01 -1.379739999999999966e+01 -1.104190000000000005e+01 -1.233890000000000065e+01 -1.272039999999999971e+01 -1.311960000000000015e+01 -1.287599999999999945e+01 -1.082349999999999923e+01 -1.001130000000000031e+01 -1.080959999999999965e+01 -1.102519999999999989e+01 -1.052940000000000076e+01
7.630000000000000000e+05 -1.181509999999999927e+01 -1.239080000000000048e+01 -1.300040000000000084e+01 -1.342040000000000077e+01 -1.380170000000000030e+01 -1.104609999999999914e+01 -1.234319999999999951e+01 -1.272460000000000058e+01 -1.312379999999999924e+01 -1.288020000000000032e+01 -1.082770000000000010e+01 -1.001549999999999940e+01 -1.081380000000000052e+01 -1.102940000000000076e+01 -1.053359999999999985e+01
7.640000000000000000e+05 -1.181930000000000014e+01 -1.239499999999999957e+01 -1.300459999999999994e+01 -1.342469999999999963e+01 -1.380589999999999939e+01 -1.105039999999999978e+01 -1.234740000000000038e+01 -1.272889999999999944e+01 -1.312809999999999988e+01 -1.288449999999999918e+01 -1.083189999999999920e+01 -1.001960000000000051e+01 -1.081799999999999962e+01 -1.103359999999999985e+01 -1.053780000000000072e+01
7.650000000000000000e+05 -1.182349999999999923e+01 -1.239920000000000044e+01 -1.300890000000000057e+01 -1.342890000000000050e+01 -1.381020000000000003e+01 -1.105460000000000065e+01 -1.235169999999999924e+01 -1.273310000000000031e+01 -1.313230000000000075e+01 -1.288870000000000005e+01 -1.083610000000000007e+01 -1.002379999999999960e+01 -1.082220000000000049e+01 -1.103780000000000072e+01 -1.054199999999999982e+01
7.660000000000000000e+05 -1.182770000000000010e+01 -1.240349999999999930e+01 -1.301309999999999967e+01 -1.343319999999999936e+01 -1.381439999999999912e+01 -1.105879999999999974e+01 -1.235590000000000011e+01 -1.273739999999999917e+01 -1.313659999999999961e+01 -1.289300000000000068e+01 -1.084029999999999916e+01 -1.002800000000000047e+01 -1.082639999999999958e+01 -1.104199999999999982e+01 -1.054620000000000068e+01
7.670000000000000000e+05 -1.183189999999999920e+01 -1.240770000000000017e+01 -1.301730000000000054e+01 -1.343740000000000023e+01 -1.381859999999999999e+01 -1.106300000000000061e+01 -1.236009999999999920e+01 -1.274160000000000004e+01 -1.314080000000000048e+01 -1.289719999999999978e+01 -1.084450000000000003e+01 -1.003209999999999980e+01 -1.083060000000000045e+01 -1.104620000000000068e+01 -1.055039999999999978e+01
7.680000000000000000e+05 -1.183610000000000007e+01 -1.241189999999999927e+01 -1.302149999999999963e+01 -1.344159999999999933e+01 -1.382290000000000063e+01 -1.106719999999999970e+01 -1.236430000000000007e+01 -1.274579999999999913e+01 -1.314499999999999957e+01 -1.290140000000000065e+01 -1.084859999999999935e+01 -1.003630000000000067e+01 -1.083479999999999954e+01 -1.105039999999999978e+01 -1.055460000000000065e+01
7.690000000000000000e+05 -1.184029999999999916e+01 -1.241610000000000014e+01 -1.302580000000000027e+01 -1.344580000000000020e+01 -1.382709999999999972e+01 -1.107140000000000057e+01 -1.236849999999999916e+01 -1.275000000000000000e+01 -1.314930000000000021e+01 -1.290559999999999974e+01 -1.085280000000000022e+01 -1.004039999999999999e+01 -1.083890000000000065e+01 -1.105460000000000065e+01 -1.055869999999999997e+01
7.700000000000000000e+05 -1.184450000000000003e+01 -1.242029999999999923e+01 -1.302999999999999936e+01 -1.345010000000000083e+01 -1.383130000000000059e+01 -1.107559999999999967e+01 -1.237270000000000003e+01 -1.275420000000000087e+01 -1.315349999999999930e+01 -1.290980000000000061e+01 -1.085699999999999932e+01 -1.004460000000000086e+01 -1.084309999999999974e+01 -1.105869999999999997e+01 -1.056290000000000084e+01
7.710000000000000000e+05 -1.184869999999999912e+01 -1.242450000000000010e+01 -1.303420000000000023e+01 -1.345429999999999993e+01 -1.383549999999999969e+01 -1.107980000000000054e+01 -1.237689999999999912e+01 -1.275839999999999996e+01 -1.315770000000000017e+01 -1.291409999999999947e+01 -1.086120000000000019e+01 -1.004870000000000019e+01 -1.084730000000000061e+01 -1.106290000000000084e+01 -1.056700000000000017e+01
7.720000000000000000e+05 -1.185289999999999999e+01 -1.242869999999999919e+01 -1.303839999999999932e+01 -1.345850000000000080e+01 -1.383970000000000056e+01 -1.108399999999999963e+01 -1.238109999999999999e+01 -1.276260000000000083e+01 -1.316189999999999927e+01 -1.291830000000000034e+01 -1.086529999999999951e+01 -1.005289999999999928e+01 -1.085139999999999993e+01 -1.106709999999999994e+01 -1.057119999999999926e+01
7.730000000000000000e+05 -1.185710000000000086e+01 -1.243290000000000006e+01 -1.304260000000000019e+01 -1.346269999999999989e+01 -1.384389999999999965e+01 -1.108820000000000050e+01 -1.238530000000000086e+01 -1.276679999999999993e+01 -1.316610000000000014e+01 -1.292239999999999966e+01 -1.086950000000000038e+01 -1.005700000000000038e+01 -1.085560000000000080e+01 -1.107119999999999926e+01 -1.057530000000000037e+01
7.740000000000000000e+05 -1.186129999999999995e+01 -1.243709999999999916e+01 -1.304679999999999929e+01 -1.346690000000000076e+01 -1.384810000000000052e+01 -1.109229999999999983e+01 -1.238949999999999996e+01 -1.277100000000000080e+01 -1.317029999999999923e+01 -1.292660000000000053e+01 -1.087359999999999971e+01 -1.006109999999999971e+01 -1.085970000000000013e+01 -1.107540000000000013e+01 -1.057949999999999946e+01
7.750000000000000000e+05 -1.186539999999999928e+01 -1.244130000000000003e+01 -1.305100000000000016e+01 -1.347109999999999985e+01 -1.385229999999999961e+01 -1.109650000000000070e+01 -1.239359999999999928e+01 -1.277519999999999989e+01 -1.317450000000000010e+01 -1.293079999999999963e+01 -1.087780000000000058e+01 -1.006520000000000081e+01 -1.086389999999999922e+01 -1.107949999999999946e+01 -1.058360000000000056e+01
7.760000000000000000e+05 -1.186960000000000015e+01 -1.244539999999999935e+01 -1.305509999999999948e+01 -1.347519999999999918e+01 -1.385650000000000048e+01 -1.110069999999999979e+01 -1.239780000000000015e+01 -1.277940000000000076e+01 -1.317859999999999943e+01 -1.293500000000000050e+01 -1.088189999999999991e+01 -1.006930000000000014e+01 -1.086800000000000033e+01 -1.108370000000000033e+01 -1.058769999999999989e+01
7.770000000000000000e+05 -1.187369999999999948e+01 -1.244960000000000022e+01 -1.305930000000000035e+01 -1.347940000000000005e+01 -1.386069999999999958e+01 -1.110479999999999912e+01 -1.240199999999999925e+01 -1.278350000000000009e+01 -1.318280000000000030e+01 -1.293919999999999959e+01 -1.088599999999999923e+01 -1.007339999999999947e+01 -1.087219999999999942e+01 -1.108779999999999966e+01 -1.059190000000000076e+01
7.780000000000000000e+05 -1.187790000000000035e+01 -1.245379999999999932e+01 -1.306349999999999945e+01 -1.348359999999999914e+01 -1.386490000000000045e+01 -1.110899999999999999e+01 -1.240610000000000035e+01 -1.278769999999999918e+01 -1.318699999999999939e+01 -1.294330000000000069e+01 -1.089020000000000010e+01 -1.007750000000000057e+01 -1.087630000000000052e+01 -1.109190000000000076e+01 -1.059600000000000009e+01
7.790000000000000000e+05 -1.188199999999999967e+01 -1.245790000000000042e+01 -1.306760000000000055e+01 -1.348770000000000024e+01 -1.386899999999999977e+01 -1.111309999999999931e+01 -1.241029999999999944e+01 -1.279190000000000005e+01 -1.319120000000000026e+01 -1.294749999999999979e+01 -1.089429999999999943e+01 -1.008159999999999989e+01 -1.088039999999999985e+01 -1.109609999999999985e+01 -1.060009999999999941e+01
7.800000000000000000e+05 -1.188620000000000054e+01 -1.246209999999999951e+01 -1.307179999999999964e+01 -1.349189999999999934e+01 -1.387320000000000064e+01 -1.111730000000000018e+01 -1.241440000000000055e+01 -1.279599999999999937e+01 -1.319529999999999959e+01 -1.295170000000000066e+01 -1.089840000000000053e+01 -1.008569999999999922e+01 -1.088449999999999918e+01 -1.110019999999999918e+01 -1.060420000000000051e+01
7.810000000000000000e+05 -1.189029999999999987e+01 -1.246620000000000061e+01 -1.307590000000000074e+01 -1.349610000000000021e+01 -1.387739999999999974e+01 -1.112139999999999951e+01 -1.241859999999999964e+01 -1.280020000000000024e+01 -1.319950000000000045e+01 -1.295579999999999998e+01 -1.090249999999999986e+01 -1.008980000000000032e+01 -1.088860000000000028e+01 -1.110430000000000028e+01 -1.060829999999999984e+01
7.820000000000000000e+05 -1.189450000000000074e+01 -1.247029999999999994e+01 -1.308009999999999984e+01 -1.350019999999999953e+01 -1.388150000000000084e+01 -1.112550000000000061e+01 -1.242270000000000074e+01 -1.280429999999999957e+01 -1.320359999999999978e+01 -1.296000000000000085e+01 -1.090659999999999918e+01 -1.009389999999999965e+01 -1.089279999999999937e+01 -1.110839999999999961e+01 -1.061239999999999917e+01
