# ncomps =   19
 0042  0.1250995628892454E-001  0.4639622707442175E-008  0.7799792175199257E+000  0.4525976798775422E-001  0.5070040788882513E-002  0.9626808046023699E-001  0.2864501789181003E-001  0.1287258712678241E-001  0.8297746472489924E-002  0.3037622007733417E-002  0.9033353712555702E-003  0.9672048144855204E-003  0.1185784741953144E-004  0.7071418523329307E-004  0.7959431221553563E-007  0.7759642541262625E-003  0.2226426831702902E-002  0.1721157134375130E-002  0.1383218782927057E-002
 0043  0.1425639087297060E-001  0.5353049460018840E-008  0.7915665995533969E+000  0.4310219714698960E-001  0.5396979944759425E-002  0.8896300351019697E-001  0.2690167447492237E-001  0.1206247278074080E-001  0.7590119130539906E-002  0.2772870610240507E-002  0.8215323093242051E-003  0.8779445775702316E-003  0.1071052025770386E-004  0.6387209189654113E-004  0.7189300427127147E-007  0.7008842702881091E-003  0.2016147424622509E-002  0.1638915258527387E-002  0.1257608276702554E-002
 0044  0.1606999197251677E-001  0.6097767203900070E-008  0.8028836463226575E+000  0.4092709339427127E-001  0.5727138713012535E-002  0.8178569460211794E-001  0.2517639614251597E-001  0.1126976060155496E-001  0.6904072200157168E-002  0.2517501894876974E-002  0.7426413103556893E-003  0.7918630930230738E-003  0.9604054427312026E-005  0.5727367661915993E-004  0.6446597492970929E-007  0.6284782261504488E-003  0.1813357058591503E-002  0.1559602963227965E-002  0.1135813210181486E-002
 0045  0.1780410127519300E-001  0.6812462810450181E-008  0.8132179076266420E+000  0.3889181888024326E-001  0.6036466962737732E-002  0.7520083446454744E-001  0.2358460126875505E-001  0.1054480570037810E-001  0.6281268212610993E-002  0.2286627145074557E-002  0.6713267383938253E-003  0.7140494827022891E-003  0.8603863226589177E-005  0.5130903160209445E-004  0.5775230328682105E-007  0.5630266999823066E-003  0.1630044501567129E-002  0.1487908943134534E-002  0.1025234638442943E-002
 0046  0.1923218727798260E-001  0.7401520994032893E-008  0.8216379624554017E+000  0.3722398656441011E-001  0.6290024918020711E-002  0.6982967959558774E-001  0.2228447210274510E-001  0.9953922808489122E-002  0.5774539278541442E-002  0.2098968249144911E-002  0.6133629200310721E-003  0.6508034830372929E-003  0.7790919782944438E-005  0.4646103965865332E-004  0.5229551148457459E-007  0.5098284843952834E-003  0.1481050258502859E-002  0.1429636985873327E-002  0.9352629613626667E-003
 0047  0.2055279127668264E-001  0.7946244905048585E-008  0.8294242988906113E+000  0.3568168027392904E-001  0.6524499346727964E-002  0.6486277383239862E-001  0.2108219452835153E-001  0.9407511522146588E-002  0.5305948272620179E-002  0.1925433120397599E-002  0.5597616312009536E-003  0.5923175655951901E-003  0.7039160883062270E-005  0.4197792202171281E-004  0.4724941407864551E-007  0.4606341248884351E-003  0.1343269765738692E-002  0.1375750749595605E-002  0.8520628205519128E-003
 0048  0.2160733060896294E-001  0.8381222226005556E-008  0.8356419069194969E+000  0.3445010544352066E-001  0.6711733754415012E-002  0.6089656027241503E-001  0.2012214216461144E-001  0.8971186784664891E-002  0.4931765211700185E-002  0.1786860452908702E-002  0.5169594987010386E-003  0.5456149201481764E-003  0.6438860316732103E-005  0.3839802684946810E-004  0.4321996377082575E-007  0.4213510490554256E-003  0.1233248177901763E-002  0.1332721078566785E-002  0.7856251745788838E-003
 0049  0.2251546002049524E-001  0.8755808252736654E-008  0.8409962759293287E+000  0.3338951975291555E-001  0.6872972948882761E-002  0.5748100707683080E-001  0.1929538135879284E-001  0.8595440413754840E-002  0.4609532903699079E-002  0.1667526909693169E-002  0.4800999201062564E-003  0.5053963672421532E-003  0.5921904160279317E-005  0.3531515644662785E-004  0.3974995347834450E-007  0.3875219490423718E-003  0.1138501745256005E-002  0.1295665552391831E-002  0.7284115851998958E-003
 0050  0.2330663905624226E-001  0.9082154484529065E-008  0.8456611006299014E+000  0.3246551800452577E-001  0.7013447498857287E-002  0.5450531435120331E-001  0.1857509214798829E-001  0.8268083268785325E-002  0.4328798193983330E-002  0.1563561333361669E-002  0.4479871777147778E-003  0.4703572246890695E-003  0.5471522454553381E-005  0.3262930308511554E-004  0.3672681672891884E-007  0.3580494152948335E-003  0.1055956911591100E-002  0.1263382096866774E-002  0.6785660544840518E-003
 0051  0.2383624544386640E-001  0.9300606997961915E-008  0.8487836820519907E+000  0.3184700158028674E-001  0.7107479589703682E-002  0.5251341895977514E-001  0.1809293861542069E-001  0.8048954061390978E-002  0.4140877522712141E-002  0.1493967940677544E-002  0.4264912675272716E-003  0.4469024150005583E-003  0.5170041983706095E-005  0.3083142291866798E-004  0.3470316283919535E-007  0.3383208312109203E-003  0.1000702324197956E-002  0.1241771913219141E-002  0.6452000143478882E-003
 0052  0.2388720654805312E-001  0.9321627479506413E-008  0.8490841508546739E+000  0.3178748515323181E-001  0.7116527779624526E-002  0.5232174984296745E-001  0.1804654363797828E-001  0.8027868465315606E-002  0.4122794952087469E-002  0.1487271352006864E-002  0.4244228345471327E-003  0.4446454879163172E-003  0.5141032179360578E-005  0.3065842281780326E-004  0.3450843777710781E-007  0.3364224582825514E-003  0.9953854797437782E-003  0.1239692484333659E-002  0.6419893841753457E-003
